dataset,timestamp,amount,log_listener,fight_id,source_pilot,source_ship_type,source_ship_class,source_ship_tech,source_hull_rarity,source_alliance,source_corp,source_kind,target_pilot,target_ship_type,target_ship_class,target_ship_tech,target_hull_rarity,target_alliance,target_corp,target_kind,module,module_tech_level,module_meta_level,module_meta_group,result,Log_file_original_line,Log_file_line_number,log_file
damage_done_players,2026.01.15 20:29:36,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:29:36 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,56,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:29:36,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:29:36 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,58,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:29:43,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:29:43 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,67,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:29:44,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:29:44 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,72,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:29:50,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:29:50 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,81,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:29:50,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:29:50 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,82,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:29:58,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:29:58 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,88,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:29:59,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:29:59 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,91,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:05,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:05 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,96,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:05,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:05 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,97,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:12,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:12 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,117,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:14,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:14 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,120,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:21,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:21 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,134,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:21,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:21 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,137,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:28,375,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:28 ] (combat) 375 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,154,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:28,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:28 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,159,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:36,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:36 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,175,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:36,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:36 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,179,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:43,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:43 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,191,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:44,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:44 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,193,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:51,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:51 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,200,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:51,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:51 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,201,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:58,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:58 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,207,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:30:59,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:30:59 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,208,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:05,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:05 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,211,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:05,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:05 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,212,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:13,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:13 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,219,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:14,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:14 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,222,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:21,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:21 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,228,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:21,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:21 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,229,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:28,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:28 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,233,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:28,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:28 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,234,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:36,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:36 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,242,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:36,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:36 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,243,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:43,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:43 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,251,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:43,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:43 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,257,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:51,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:51 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,271,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:51,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:51 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,273,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:58,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:58 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,286,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:31:58,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:31:58 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,293,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:32:06,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:32:06 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,300,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:32:06,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:32:06 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,307,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:32:14,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:32:14 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,321,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:32:14,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:32:14 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,328,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:32:20,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:32:20 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,341,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:32:21,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:32:21 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,346,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:32:29,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:32:29 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,353,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:32:29,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:32:29 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,354,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:32:36,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:32:36 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,358,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:32:36,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:32:36 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,361,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:32:43,109,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:32:43 ] (combat) 109 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,370,20260115_201152_1350587670.txt
damage_done_players,2026.01.15 20:32:43,108,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Imperial Navy Large EMP Smartbomb,T1,4,Faction,Hits,[ 2026.01.15 20:32:43 ] (combat) 108 to Ownda[INOU](Revelation Navy Issue) - Imperial Navy Large EMP Smartbomb - Hits,371,20260115_201152_1350587670.txt
