timestamp,log_listener,fight_id,source_pilot,source_ship_type,source_ship_class,source_ship_tech,source_hull_rarity,source_alliance,source_corp,source_kind,target_pilot,target_ship_type,target_ship_class,target_ship_tech,target_hull_rarity,target_alliance,target_corp,target_kind,attempt_type,module,module_tech_level,module_meta_level,module_meta_group,result,origin_count,origin_log_files,origin_line_numbers,Log_file_original_line
2026.01.15 20:36:32,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Arithmos Tyrannos,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,497;910,[ 2026.01.15 20:36:32 ] (combat) Warp scramble attempt from Arithmos Tyrannos to you!
2026.01.15 20:37:23,0wnda,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Arithmos Tyrannos,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,1,20260115_202340_94865292.txt,11,[ 2026.01.15 20:37:23 ] (combat) Warp scramble attempt from Arithmos Tyrannos to Naglfar Fleet Issue [ECHO.] [INOU] [Owndaworld] -
2026.01.15 20:48:46,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Arithmos Tyrannos,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,1245;1725,[ 2026.01.15 20:48:46 ] (combat) Warp scramble attempt from Arithmos Tyrannos to you!
2026.01.15 20:49:48,0wnda,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Arithmos Tyrannos,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,1,20260115_202340_94865292.txt,13,[ 2026.01.15 20:49:48 ] (combat) Warp scramble attempt from Arithmos Tyrannos to Naglfar Fleet Issue [ECHO.] [INOU] [Owndaworld] -
2026.01.15 20:29:17,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,32;22;33;34;23;24,[ 2026.01.15 20:29:17 ] (combat) Warp scramble attempt from Emergent Sentinel to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:29:23,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,40;34,[ 2026.01.15 20:29:23 ] (combat) Warp scramble attempt from Emergent Sentinel to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:41:19,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,612;935;613;942,[ 2026.01.15 20:41:19 ] (combat) Warp scramble attempt from Emergent Sentinel to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:41:21,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,615;946,[ 2026.01.15 20:41:21 ] (combat) Warp scramble attempt from Emergent Sentinel to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:41:23,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,617;954,[ 2026.01.15 20:41:23 ] (combat) Warp scramble attempt from Emergent Sentinel to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:53:40,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,1349;1350;1783;1784,[ 2026.01.15 20:53:40 ] (combat) Warp scramble attempt from Emergent Sentinel to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:53:42,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,1351;1785;1352;1790,[ 2026.01.15 20:53:42 ] (combat) Warp scramble attempt from Emergent Sentinel to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 21:05:51,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,2019;2020;2772;2773,[ 2026.01.15 21:05:51 ] (combat) Warp scramble attempt from Emergent Sentinel to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 21:05:55,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,2021;2783;2022;2784,[ 2026.01.15 21:05:55 ] (combat) Warp scramble attempt from Emergent Sentinel to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 21:20:25,Ownda,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_202337_2059311182.txt,3897;3898,[ 2026.01.15 21:20:25 ] (combat) Warp scramble attempt from Emergent Sentinel to you!
2026.01.15 21:20:28,Ownda,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_202337_2059311182.txt,3900;3904,[ 2026.01.15 21:20:28 ] (combat) Warp scramble attempt from Emergent Sentinel to you!
2026.01.15 20:30:08,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,8,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,105;179;107;108;109;180;181;182,[ 2026.01.15 20:30:08 ] (combat) Warp scramble attempt from Emergent Sentinel to you!
2026.01.15 20:42:16,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,751;1103,[ 2026.01.15 20:42:16 ] (combat) Warp scramble attempt from Emergent Sentinel to you!
2026.01.15 20:42:19,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,760;1111,[ 2026.01.15 20:42:19 ] (combat) Warp scramble attempt from Emergent Sentinel to you!
2026.01.15 20:54:36,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,1439;1440;1947;1948,[ 2026.01.15 20:54:36 ] (combat) Warp scramble attempt from Emergent Sentinel to you!
2026.01.15 20:54:38,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,1443;1949;1446;1950,[ 2026.01.15 20:54:38 ] (combat) Warp scramble attempt from Emergent Sentinel to you!
2026.01.15 21:06:57,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,2120;2993,[ 2026.01.15 21:06:57 ] (combat) Warp scramble attempt from Emergent Sentinel to you!
2026.01.15 21:07:01,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Sentinel,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,2135;2996,[ 2026.01.15 21:07:01 ] (combat) Warp scramble attempt from Emergent Sentinel to you!
2026.01.15 20:31:55,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,8,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,278;279;432;433;280;281;436;437,[ 2026.01.15 20:31:55 ] (combat) Warp scramble attempt from Emergent Warden to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:31:57,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,283;284;442;443,[ 2026.01.15 20:31:57 ] (combat) Warp scramble attempt from Emergent Warden to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:43:39,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,828;1250;829;1252,[ 2026.01.15 20:43:39 ] (combat) Warp scramble attempt from Emergent Warden to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:43:41,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,831;832;833;1257;1258;1259,[ 2026.01.15 20:43:41 ] (combat) Warp scramble attempt from Emergent Warden to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:43:43,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,841;1266,[ 2026.01.15 20:43:43 ] (combat) Warp scramble attempt from Emergent Warden to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:57:01,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,1720;1721;2103;2104;1722;2107,[ 2026.01.15 20:57:01 ] (combat) Warp scramble attempt from Emergent Warden to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:57:04,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,1723;1724;2112;2113;1727;2121,[ 2026.01.15 20:57:04 ] (combat) Warp scramble attempt from Emergent Warden to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 21:09:44,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,2435;3324,[ 2026.01.15 21:09:44 ] (combat) Warp scramble attempt from Emergent Warden to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 21:09:46,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,2438;3331;2439;3335,[ 2026.01.15 21:09:46 ] (combat) Warp scramble attempt from Emergent Warden to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 21:09:48,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,2440;3339,[ 2026.01.15 21:09:48 ] (combat) Warp scramble attempt from Emergent Warden to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 21:09:50,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,2442;2443;3349;3350,[ 2026.01.15 21:09:50 ] (combat) Warp scramble attempt from Emergent Warden to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 21:23:40,Ownda,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,3,20260115_202337_2059311182.txt,4383;4384;4385,[ 2026.01.15 21:23:40 ] (combat) Warp scramble attempt from Emergent Warden to you!
2026.01.15 21:23:42,Ownda,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_202337_2059311182.txt,4395;4397,[ 2026.01.15 21:23:42 ] (combat) Warp scramble attempt from Emergent Warden to you!
2026.01.15 21:23:44,Ownda,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Emergent Warden,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,1,20260115_202337_2059311182.txt,4403,[ 2026.01.15 21:23:44 ] (combat) Warp scramble attempt from Emergent Warden to you!
2026.01.15 21:20:32,Ownda,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Andre Skywalker,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,1,20260115_202337_2059311182.txt,3912,[ 2026.01.15 21:20:32 ] (combat) Warp scramble attempt from Upgraded Avenger to Naglfar Fleet Issue [ECHO.] [INOU] [Andre Skywalker] -
2026.01.15 21:20:42,Ownda,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Andre Skywalker,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_202337_2059311182.txt,3943;3944,[ 2026.01.15 21:20:42 ] (combat) Warp scramble attempt from Upgraded Avenger to Naglfar Fleet Issue [ECHO.] [INOU] [Andre Skywalker] -
2026.01.15 21:22:31,Ownda,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Andre Skywalker,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,3,20260115_202337_2059311182.txt,4291;4292;4293,[ 2026.01.15 21:22:31 ] (combat) Warp scramble attempt from Upgraded Avenger to Naglfar Fleet Issue [ECHO.] [INOU] [Andre Skywalker] -
2026.01.15 20:29:47,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,75;76;77;99;100;101,[ 2026.01.15 20:29:47 ] (combat) Warp scramble attempt from Upgraded Avenger to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:32:45,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,373;374;648;649,[ 2026.01.15 20:32:45 ] (combat) Warp scramble attempt from Upgraded Avenger to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:42:37,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,787;1136;788;789;1140;1141,[ 2026.01.15 20:42:37 ] (combat) Warp scramble attempt from Upgraded Avenger to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 20:54:09,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,1392;1393;1394;1867;1868;1869,[ 2026.01.15 20:54:09 ] (combat) Warp scramble attempt from Upgraded Avenger to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 21:06:19,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,2038;2039;2040;2852;2853;2854,[ 2026.01.15 21:06:19 ] (combat) Warp scramble attempt from Upgraded Avenger to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 21:07:21,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,2166;2167;2168;3037;3038;3039,[ 2026.01.15 21:07:21 ] (combat) Warp scramble attempt from Upgraded Avenger to Revelation Navy Issue [ECHO.] [INOU] [Ownda] -
2026.01.15 21:20:50,Ownda,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,3,20260115_202337_2059311182.txt,3971;3972;3973,[ 2026.01.15 21:20:50 ] (combat) Warp scramble attempt from Upgraded Avenger to you!
2026.01.15 21:23:22,Ownda,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,3,20260115_202337_2059311182.txt,4351;4352;4353,[ 2026.01.15 21:23:22 ] (combat) Warp scramble attempt from Upgraded Avenger to you!
2026.01.15 20:29:24,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,4,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,41;42;35;36,[ 2026.01.15 20:29:24 ] (combat) Warp scramble attempt from Upgraded Avenger to you!
2026.01.15 20:29:35,Owndaworld,fight_001_15jan2026_20-29_TO_15jan2026_21-30,Upgraded Avenger,,,,,,,npc,Owndaworld,Naglfar Fleet Issue,Dreadnought,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_201152_1350587670.txt;20260115_202337_2059311182.txt,55;62,[ 2026.01.15 20:29:35 ] (combat) Warp scramble attempt from Upgraded Avenger to you!
